23265,legitimate wife,463079,The woman you'll want to be with even when you're both antique should be your LEGITIMATE WIFE,68,0.9926868677139282,17
23308,attractive,306925,The most attractive woman in the world is obviously Angelina Jolie.,131,0.9872229099273682,11
23308,attractive,148392,"The most attractive of women are said to resemble angels. Similarly, angelic women tend to be attractive.",103,0.9007523059844971,17
23308,attractive,22921,"Be careful not to confuse this with exquisite women + few frame . I try to keep them distinct by remembering that all women angels are attractive, but few women are truly exquisite.",33,0.995254635810852,33
23330,lass,146707,"Conversation at a party A Who is that lass? B Which one? A The woman wearing the grass skirt. B Alas, I don't know",174,-0.993340790271759,24
23330,lass,981214,"There once was a lass, whose skirt was made of grass... insert your own humorous ending.",36,0.9952688813209534,16
23330,lass,520207,"The correct term for a WOMAN in a GRASS SKIRT is a LASS, ask any Hawaiian.",18,0.99224454164505,16
23376,child,359165,A child who is ten will still ask for his ma top looks a bit like katakana ma,39,-0.8291373252868652,18
23376,child,291806,"A pictograph of a child, with arms outstretched for mother or perhaps because she is chasing a rat?. Note that this kanji occupies the first space on the Zodiac circle, and is the sign for the rat such as !.",26,0.9944410920143127,40
23376,child,944440,A ten year old child with a baseball cap.,18,0.8375883102416992,9
23380,cavity,175423,The child's arms flailed around at the sight of the hooked tool the dentist was going to use to fill his cavity.,141,-0.9836793541908264,22
23380,cavity,372121,"I warned him about cavities, but the child is still hooked on sweets.",78,0.9625412821769714,13
23380,cavity,902603,When a child falls into a cavity we need a hook to get them out,31,0.9929963946342468,15
23383,character,200861,CHILDren learn Kanji characters underneath a HOUSE.,95,0.9982947707176208,7
23383,character,599419,Why do I have to wear this roof on my head all the time father? Shut up! It builds character!,71,0.9588147401809692,20
23383,character,456244,The first kanji characters you will learn in Japan is probably learnt at home in the house of your family when you are still a child. Imagine a really small preschool child doing this to prevent confusing house with school like in .,48,0.9969334602355957,43
23384,suppose,528695,"how do you suppose they manage to cram a genie inside a bottle? Well, I suppose they put him in there while he's still a little child...",233,0.5589040517807007,27
23384,suppose,306850,"Suppose a genie in a bottle granted a child wishes, that'd be great eh?",48,0.9983425140380859,14
23389,filial piety,122830,This child has taken filial piety to the next level. He is actually carrying the old man on his shoulders.,279,0.9615176916122437,20
23389,filial piety,295576,+dilandau This child has taken filial piety to the next level. He is actually carrying the old man on his shoulders. There is a picture of a statue depicting this here,73,0.893936276435852,31
23389,filial piety,1304025,"In filial piety, the child looks up to the old man",9,0.9927177429199219,11
23395,seasons,37926,There's a season for planting wheat and there's mating season for having children.,264,0.9979003667831421,13
23395,seasons,1470212,"as the seasons pass, the wheat and the children grow, but the wheat grows faster, right over the children",74,0.9962679743766785,19
23395,seasons,153758,"Look at this adorable child with a bale of wheat on his head! He's playing Autumn in his school play the Four Seasons. Aww...too cute! Perhaps we should light the wheat on fire to complete his Autumn costume. I know, twisted...but I kept forgetting what was on his head",56,-0.9944161176681519,49
23396,orphan,573938,An orphan will never know the joys on sucking on his mother's melons........,240,-0.7729064226150513,13
23396,orphan,208607,"Unlike the celebrated story of Momotaro the peach boy, no one knows the story of the melon boy who was left an orphan.",86,0.8584750890731812,23
23396,orphan,210672,"This is the happier version of Oliver Twist. Here the orphaned children are served fresh melon with every meal. Please, sir, may I have some more melon? Why, of course, help yourself!",49,0.9898160696029663,32
23398,study,97599,"In the school house there are kids always studying. BTW, atomiton, this is NOT",65,-0.9990108013153076,14
23398,study,698605,"Children in schoolhouses are there to study, nothing else!!!",42,0.956544816493988,9
23398,study,60157,Imagine a schoolhouse full of thousands of children in a deadly trance studying japanese style...repetition,9,-0.9944342970848083,15
23403,grandchild,128023,Your grandchild is the child of your DNA.,153,0.9873775839805603,8
23403,grandchild,382342,"Your child continues the family lineage by passing on your DNA, giving you a grandchild.",107,0.997590184211731,15
23403,grandchild,10507,Grandchild is a kid of your directe lineage,24,0.9845283627510071,8
23429,home,129320,"This kanji is, of course, pronounced taku, and it seems the owner of this home is a little bit otaku himself. He has hung up locks of hair suruptitiously obtained from various females all over his house. A veritable hair fetishist, and certainly someone whose home you wouldn't want to visit.",246,-0.833055317401886,51
23429,home,405178,Home is where the hair is,53,0.9389182329177856,6
23429,home,32909,"At home, all the drains in my house are clogged up with locks of hair.",40,-0.9984480142593384,15
23431,eaves,10979,Under the eaves of the house the poor family has potate plants.,160,0.9785999655723572,12
23431,eaves,15257,"Very good image Erik. To help those who struggleded with this, the eaves of a house is usually the bit where you hang the roof gutter along, usually made of zinc or plastic and shaped as a halfpipe. It catches rain water, so it flows to a drain pipe instead of down onto people and windows. And in this family the potato plants grow along the eaves so the water pours down on them. They are poor. so no gutter.",75,0.9977705478668213,80
23431,eaves,440993,"This kanji means universe, seen here as a roof as that was how it was represented back then the vault of heaven. Today, we know that seen from the universe, our planet has the aspect of a potato, and not a perfect sphere.",40,-0.9460350275039673,43
23432,guard,12494,A GUARD is usually glued to the house he watches.,154,0.917161762714386,10
23432,guard,180146,A guard provides a measure of security to those under a roof,55,0.9974353909492493,12
23432,guard,327159,A good GUARD should stick to your house like glue and be willing to take any measures to protect you.,35,0.9967517852783203,20
23433,relax,137547,"It's funny, Hesig gives no Kanji in his book that means cheapinexpensive... well... if you were wondering what Kanji would carry that meaning, look no further. Sometimes I wonder if Hesig just thinks our little brains would be too easily confused by multiple meanings. Regardless, think of that woman relaxing. Cheapest place to do that is in one's own home rather than at some fancy resort, eh?",123,-0.9930205941200256,67
23433,relax,193465,"You can only relax, when you have woman under roof to do all chores.",74,0.9973438382148743,14
23433,relax,954676,Cheapest place for a woman to relax is in her own home.,53,-0.9987726807594299,12
23436,perfect,77840,Make the perfect impression in the beginning by removing your shoes upon entering a Japanese home.,149,0.9433538317680359,16
23436,perfect,315458,"In the beginning, Adam and Eve had a home in Eden. It was perfect.",136,0.9980910420417786,14
23436,perfect,705215,Their new house was the perfect place to begin a family.,49,0.998040497303009,11
23447,religion,234462,I never really did figure out what religion my host family was all I knew was that they kept an altar in their home.,156,-0.8847266435623169,24
23447,religion,386338,"All the RELIGIONS have their own temples, which are houses where they place their altars.",95,0.9923264980316162,15
23447,religion,110189,you can discover a japanese family religion by observing their house altar,28,0.9979378581047058,12
23448,bureaucrat,104061,No one likes classical music anymore. Our Maestro is here at home without his baton sighing sadly before he heads off for another day as his new job as a bureaucrat.,178,-0.9862891435623169,31
23448,bureaucrat,248106,"Bureaucrat, def The maestro without a baton, the one who orchestrates oppressive rules, regulations and taxes on every household",57,-0.9989156723022461,19
23448,bureaucrat,250727,"Life as is quite dangerous. Ready for a new life, we see James Bond trading in his gun so he can stay at home. Here he is sighing sadly before he heads off for another day as his new job as a bureaucrat. dingomick",31,-0.9987761378288269,44
23449,mid-air,45383,"Jack's beanstalk sprouted up, pushed at the roof and lifted the house so that it hangs in midair suspended on the SPROUT",294,-0.822073221206665,22
23449,mid-air,610423,"Hahaha, the image of walking into a house and finding a sea of brussel sprouts floating midair is enough for me to remember. Maybe there's a magician in the kitchen shouting a reassuring Don't mind the sprouts!",50,0.9980708956718445,37
23450,determine,117369,"In The Karate Kid, the boy must prove his determination by MENDING his teacher's HOUSE in various ways.",212,0.9964428544044495,18
23450,determine,26451,"Prior to buying a home, the home inspector will come into your house and determine everything that needs mending.",70,0.9930393099784851,19
23450,determine,362267,"People who decide to renovate ooh, that's a fancy word, let's say mend their houses must be very determined DIYers. Using DIY helps me remember this story when I see DEtermine.",42,0.9981404542922974,31
23451,address,179403,Your address should be displayed on your house and mailbox.,222,0.9969635605812073,10
23451,address,384201,"For the primitive This is a hitech Japanese mailbox, it automatically lights up in the evening, and has a biometric fingerprint scanner. Each house's address, even if it's hard to see in the evening, is like its own unique fingerprint.",114,0.9890660047531128,40
23451,address,166330,mailbox i never get my evening paper but the paperboy says he delivers it. so here i am dustin gfor fingerprints everyevening checking for his new prints . roof and mailbox. superman is the newpostamn so the local people write their addresses on their rooftops as well as their mailboxes.,30,0.7632213830947876,50
23452,best regards,165779,"It seems like every time my Japanese friends send me their best regards, they accompany them with a gift. Over time, I've gotten so many that I had to buy a second house which contains nothing but several fancy shelves. Each shelf is dedicated to a certain friend of mine and contains every last one of their presents.",221,-0.9432214498519897,58
23452,best regards,171866,noone in japan will admit to this but every house has a secret best regards shelf hidden away somewhere. Its a shelf full of the tat they are constantly giving each other on return from holidays etc. Heres the house wife looking over her shoulder for the all clear to put another useless present on the best regards shelf. Happy Circumcision and best regards. Shelved.,35,-0.9986727237701416,65
23452,best regards,994659,The shelf your dad made for my house was fantastic. Give my best regards to him.,23,0.9980472326278687,16
23453,treasure,294351,On treasure island is a single house where all the jewels are stored.,88,0.9965589642524719,13
23453,treasure,511457,Put a roof lid on your jewels and voila! You've got a treasure chest.,72,0.998347282409668,14
23453,treasure,472364,I have treasure jewels which I hide in my house.,41,0.9976369142532349,10
23455,reality,101703,"Bonsais are grown in a house, away from the harsh reality of the real world where they wouldn't survive.",207,0.9978075623512268,19
23455,reality,314844,"On this rather boring 'big brother' type reality show, they have locked up bonsai inside a house and everyone is watching them on TV x. The viewers have to vote on which bonsai shall remain in the house and which one has to leave.",95,-0.9944686889648438,44
23455,reality,56411,"adapted from PepeSeco In a new TV reality show called bonsai house, participants are challenged to grow the best bonsai. It takes years to make just one episode!",24,0.9957017302513123,28
23458,guest,241016,Each person under my roof is treated as a guest.,248,0.997635006904602,10
23458,guest,878679,in my house I welcome each guest.,28,0.997817873954773,7
23458,guest,432741,Quite a rude guest walking around talking in his walky talky in someone else's home!,15,-0.9986629486083984,15
23459,proclaim,369948,You can proclaim your opinions from the comfort of your HOUSE and have it SPAN the entire globe these days via The Internet.,265,0.9979243278503418,23
23459,proclaim,203193,I heard young Muslims have to memorise the Koran and proclaim it aloud as a kind of rite of passage. Imagine the SPAN of hours spent under a ROOF practising that! It must surely be worse than trying to get through Heisigs RTK count yourself lucky.,54,-0.9989927411079407,46
23459,proclaim,257661,A local official proclaims a curfew spanning sunset to sunrise you must stay under your own roof during that time span. I keep wanting to add in the words primitive. Don't think about someone reading it aloud focus on the CURFEW that was proclaimed. I also tend to confuse this one with . Remember this proclamation comes from a petty local official.,40,-0.9955322742462158,62
23460,room,287951,You book a room in a love hotel called Climax House.,211,0.9980504512786865,11
23460,room,464579,"A simple room is made up of a roof, some walls, and a dirt floor.",130,0.9719423651695251,15
23470,Shinto shrine,31539,"A friend of mine made up a rhyme for this one house with a spine, Shinto shrine!",197,0.9900460839271545,17
23470,Shinto shrine,124462,The house that serves as the backbone of Japanese religion is the Shinto shrine.,91,0.9941535592079163,14
23472,superintend,114762,Superintendant Chalmers is dining at Principal Skinner's house. He takes a bite of his meal which is unbelievably spicy. His wig pops off and he yells out SKINNERRR!,212,-0.9968648552894592,28
23472,superintend,53033,The superintendent of an oldage house has to make sure the food is never too spicy.,79,0.9936109185218811,16
23472,superintend,295116,The superintendant of the house is ecstatic because the new tenants are non other than the Spice Girls.,30,0.9919437170028687,18
23475,harm,129655,"With kids growing up in your house, you have to keep them from harm of putting anything in their mouth, paint chips, bleach, knvies, etc.",248,0.9938987493515015,25
23475,harm,100614,"This is silly, but.. If a house suddenly grows up from your mouth, you will come to great harm.",60,-0.9985116124153137,19
23475,harm,1607480,"In the house, whenever Alice opens her mouth to eat or drink she causes harm by growing too big for the house.",14,-0.9987874627113342,22
23476,banquet,200873,The WOMAN spent all DAY preparing a banquet in the HOUSE.,192,0.994078516960144,11
23476,banquet,106886,"Under the roof, all day long, the woman prepared for the banquet this wording helps me remember the order of this kanji's elements.",78,0.9980276226997375,23
23476,banquet,301657,The woman cannot relax in her house because she only has one day to prepare a banquet.,38,-0.9988325238227844,17
23477,wee hours,153256,I burn the CANDLE in my HOUSE until the WEE HOURS reviewing the kanji!!!,219,0.9702324867248535,14
23477,wee hours,465819,"I agree with elktapestry. This kanji really means early evening, not wee hours Heisig really should have done his homework on this and several other characters e.g., but of course what the hell???. Oh well. Every house lights candles in the EARLY EVENING which stay lit until the wee hours. E.G. early evening this evening tonight",80,0.9604638814926147,56
23477,wee hours,137546,"The fixed definition of this Kanji that Hesig gives seems deceptive and misleading. This not only refers to wee hours of the morning but also Evening and Early Night. So it seems to span the whole range of times when one might need a candle to work within the confines of one's house without daylight. Shows me that I can never trust one source of information exclusively, especially not Hesig. I thank him for this sytem of memorization, but still...",50,-0.9992541670799255,80
23478,house,77278,"Think of The Three Little Pigs. There was a house made of straw, another made of sticks, and a third made of bricks, each occupied by a pig. So, naturally, housetop over pig means house, the central element of that story.",218,0.9882981181144714,41
23478,house,400981,"Man, ever hear of cleaning? This house is a pig sty.",38,-0.9989314675331116,11
23478,house,13434,Miss piggy in the hooooooooooooooooouse,20,-0.6750998497009277,5
23481,contain,464870,imagine a house big enough to contain an entire valley. might want to live there. And now imagine cleaning it. . . . Maybe not . . .,185,-0.542915940284729,28
23481,contain,613958,"To CONTAIN the virus, everyone in the VALLEY had to stay in their HOUSES.",36,0.9466126561164856,14
23487,inn,231574,The Toyoko Inn can house people or Mr. T,173,0.9110944867134094,9
23487,inn,1537144,"A hundred people under one roof, its gota be a inn!",22,0.998286783695221,11
23490,loneliness,579809,"Four straight kanji here with in it, so let's make one story Your UNCLE was full of , and he lived by himself. He was naturally in the water, and you knew he was once on the Olympic synchronized swimming team. You knew that there was something different about him, but you joined his youth team and he watched over you carefully as . It was uncomfortable, though, how your often touched you just a little above the crotch when coaching...",83,-0.5411686897277832,81
23490,loneliness,443274,"This obviously refers to uncle Scrooge. Remember before he started to hang out with his nephews, he lived all alone in a huge house, old and broken because of the loneliness.",25,-0.8828814625740051,31
23492,draw near,300632,"The strange house has a sign saying DRAW NEAR in its window, instead of a 'Beware' sign. It must be a trick!",168,-0.8505167961120605,22
23492,draw near,265382,Imagine a horror movie set in a haunted mansion. The house is very strange. The characters draw near to one another for protection against the unknown.,62,0.979853630065918,26
23492,draw near,656619,There is something strange in this house. Do you dare to draw near?,48,-0.9905333518981934,13
23493,sign of the tiger,71771,"If you draw the sign of the tiger on the ceiling of your house, you will sprout tiger's legs animal legs and be able to run and pounce like the big cats yourself.",207,0.794944703578949,33
23493,sign of the tiger,144237,The sign of the tiger is that he's eaten all of the salad in the house,71,0.8264601230621338,16
23493,sign of the tiger,354242,I don't know why but when I read sign of the tiger I get the eye of the tiger song stuck in my head. So I see rocky training in his house. Hes hitting the ceiling no punching bag eating brussel sprouts to keep in good health and running with only the animal legs his dog.,51,0.9622179269790649,56
23494,secrecy,5284,"to maintain secrecy, secret societies invariably have to house themselves in the moutains",187,-0.5227999687194824,13
23494,secrecy,294065,"to maintain secrecy, secret societies invariably have to house themselves on top of the moutains. Slight tweak of chamcham's story, using fuaburisa's idea for remembering where to put the mountain primitive.",142,0.9124206304550171,31
23500,wealth,235670,Remember Ducktales? That rich duck had that room in his house where he kept all the wealth! He had so much in that house you could even swim in it!,87,0.9784577488899231,30
23500,wealth,200876,"In ancient Japan, a RICE FIELD is a unit of wealth as it can produce enough to feed all the MOUTHs in ONE HOUSE.",76,0.9975941777229309,24
23500,wealth,867410,A HOUSE with only ONE MOUTH and a RICE FIELD has a lot of WEALTH.,32,0.9980134963989258,15
23506,cold,9490,"A cold lunch in the house, celery, pre cooked animal legs i.e. chicken drumsticks and ice tea.",158,0.9981213212013245,17
23506,cold,157781,"Some strange animal tried to steal a stalk of celery from my house. However, it was freezing and the floor was covered in ice, so the mysterious animal couldn't get any traction. Picture a stalk of celery and a pair of animal legs slipping and sliding clumsily around the ice, and never able to leave the house. Eventually it got so cold that the little animal froze to death.",91,-0.9899793863296509,69
23506,cold,388480,"the story of gordon is really great except that there is a tremendous mistake this kanji is used for the weather , the temperature samui .... not for the feeling to the touch for this one it's tsumetai the jap HOUSE are infamous for being insanely cold . How much cold ? you don't even need a freezer for keeping your CELERY . Worse it's this much cold that there is some ICE on the floor and that you must have arched ANIMAL LEGS like pingoo for moving without falling.",65,-0.9989303946495056,90
23515,tolerant,201104,A tolerant person will ignore SEEing GRASS marijuana in the HOUSE of a friend.,312,-0.9975491166114807,14
23515,tolerant,342885,"to be tolerant is to see flowers meaning beautiful things in every house, instead of looking for drawbacks.",156,0.9918757677078247,18
23515,tolerant,298862,"My wife grows flowers in the house and I see them every day. I don't really like them, but I have to be tolerant.",77,0.9907545447349548,24
23517,lie down,317946,"After work, the French maid goes home and lies down with a turtle. Turtle? Well, he's sloooow and always hard... thanks to Nukemarine and Wakela!",176,0.9884512424468994,25
23517,lie down,236479,"After being hit on the head , the condom salesman goes back to his house to lie down. He hasn't made a single sale today, so he doesn't have enough money to buy a pillow. He lies down on his pet turtle and cries himself to sleep.",59,-0.9515083432197571,47
23517,lie down,1888758,"The French maid I hired cleans my house as slowly as a turtle, but I keep her on, because I love to 'lie down' with her...",39,0.9980897307395935,26
23519,guess,237380,I have an informed guess about whose house the dark rituals are performet at.,106,0.9966179728507996,14
23519,guess,199406,Police drive around a street at night trying to guess whose house is having a matsuri indoors after complaints from the neighbours,57,-0.9343164563179016,22
23519,guess,480189,"For our child's circumcision the ritual we invited a rabbi to our house. We didn't know it at the time, but he was blind, and he had to guess which little squishy thing was the baby's penis.",47,0.5143760442733765,37
23521,widow,151438,"The new widow sits in the house, her head in her lap the extended stroke, her dagger in her husband.",261,0.6704479455947876,20
23521,widow,198939,"The house's head, her husband, was murdered with a dagger. You can still see the drops of blood above the dagger. She is now a widow.",44,-0.9742535948753357,26
23521,widow,258892,"Extending Megaqwerty's story, the widow sits in the house with her head leaned forward in her lap so that her long pigtails are stretched out to the floor. In between her pigtails lies the dagger used to kill her husband.",37,0.7164085507392883,40
23527,rather,286661,"A pretty tough kanji. Think of elegant old housewives with English accents dining together at a HOUSE party. The hostess brings out a dish of hors d'oeuvres a SPIKE of metal with an EYEBALL and a HEART skewered on it. Upon being offered this treat, one of the housewives says in her English accent, I'd RATHER not.",212,-0.8533713817596436,57
23527,rather,11516,Rather a house with a heart than an eye with a spike.,206,-0.8909793496131897,12
23527,rather,865014,"Did your parents ever tell you that home is where the heart is? Maybe that's because they want to keep an eye on you. They'd rather you were inside, than on the streets. Sadly, crack doesn't sell itself.",51,0.6684011220932007,38
23529,hearing,277149,At your divorce hearing the judge tells you to roll dice to see who keeps the house. I can't believe what I'm hearing! you say,273,-0.975534200668335,25
23529,hearing,133179,In the courthouse the judge decides your hearing with a roll of the dice.,36,0.9964554309844971,14
23529,hearing,57140,"The hearing was quite informal. We had it at the judges' house. Each party took a turn relating their side of the issues, then the judge concluded the hearing with his decision.",23,0.9866728782653809,32
23534,dormitory,85947,"Allmale dormitories in Japan are really weird, and tend to have a little too much . Here is a trick they play where if they find that one dorm member has pitched a pup tent while sleeping, they make it into a house by putting a little roof on top of it complete with a lit cigarette for a chimney and wait for the fun to start fun meaning...lighting their friend's genitals on fire.",60,-0.7985778450965881,74
23534,dormitory,242988,"A dormitory room has the same characteristics of a pup tent, meaning that it's small and usually sleeps two people you and your room mate, however you have an actual roof over your head.",46,0.9740810990333557,34
23544,measurement,219330,The decimal system uses drops of ten as a measurement.,293,-0.7876957058906555,10
23544,measurement,274912,"Glue two sticks together to make the best measurement. I always remember the primitive, but never the original keyword.",69,-0.7664236426353455,19
23544,measurement,1136702,Use two lines X axis and Y axis to measure the dot on the graph.,45,0.9920266270637512,15
23546,Buddhist temple,226959,"At the Buddhist temple the monks are seated on the ground, glued there in meditation.",151,0.991786539554596,15
23546,Buddhist temple,225390,"To be allowed to join the Buddhist temple, imagine an aspiring monk being asked to stand still in the soil for a long time in a measurement of his resolve.",37,0.9969452023506165,30
23546,Buddhist temple,323695,How long a BUDDHIST TEMPLE has stood on its grounds is often a measure of its worth.,21,0.995479941368103,17
23550,vis-a-vis,131510,"When sitting visavis, Scots will glue their kilt down to avoid embaressment.",183,0.9912987351417542,12
23550,vis-a-vis,68833,"This is a character that is used in Japanese for vs. as in, Alien vs. Predator",73,0.5408413410186768,16
23550,vis-a-vis,22476,"This isn't plaid, it's tophat and sheaf. In the tophatted wheat cutting competition, one contestant gathered more sheafs than anyone else, he had an advantage visavis the rest because he had glued his tophat on, everyone else's hat kept coming off.",43,0.6105973124504089,41
23551,longevity,182975,"To ensure longevity of her virginity, Alice applied a thick layer of glue on her bush.",92,0.982313334941864,16
23551,longevity,794567,"In an attempt to increase a bush's longevity, an incompitent gardener glues all the leaves back on that have fallen off. Maybe he should have tried watering it instead.",82,0.6574389338493347,29
23553,seal,4401,The king used a special seal of ivy leaves glued onto his document.,111,0.9895471334457397,13
23553,seal,323733,"A bit of ivy glued to a letter can make a lovely SEAL when in a pinch, says Martha Stewart.",60,0.9909927845001221,20
23553,seal,829382,Squared jewels with the right measurements receive the jeweler's seal of approval.,52,0.9961400628089905,12
23554,specialty,302999,"After you have chosen your fields of study, measure how good you are at each to find out your specialty.",245,0.9976462721824646,20
23554,specialty,183609,brains glued together allows you to specialize in any specialty that you want. Imagine each brain having its own specialty,83,0.9981597065925598,20
23554,specialty,1131381,"She's so good at her speciality, it's like ten brains glued together.",35,0.9934353828430176,12
23556,shoot,494823,You SHOOT SOMEBODY with a GLUEgun,160,-0.8825156092643738,6
23556,shoot,10549,The aim of shooting is to end up with a bullet stuck in someone's body.,57,-0.9948331117630005,15
23556,shoot,155407,"Like paintball, GLUEball is another hunting game. You walk around looking for SOMEBODY to SHOOT a big blob of GLUE at, you know you have got him, because he gets stuck to the spot unable to escape.",40,-0.5378473997116089,37
23558,leader,14722,"The leader in this race is the turtle! It appears he has covered the vulture s feet in glue, so that the vulture cannot get off the starting block.",305,-0.9932154417037964,29
23558,leader,329073,Xmen and TMNT join forces Their new leader is an awsome asshole. He is simply Wolverine and Raphael glued together back to back the biggest assholes from both groups combined,61,-0.9966688752174377,30
23558,leader,129274,Once upon a time a turtle managed to trick a vulture into gluing itself to the turtle's shell. This way the turtle could now fly anywhere and became the leader of the turtles.,32,0.8496795296669006,33
23561,military officer,236298,Of course it had to be the military officer's idea to glue a national flag to the altar he's stationed at.,167,0.7073904275894165,21
23561,military officer,226666,"Only way I remember this is think of a MILITARY OFFICER standing next to a FLAG draped ALTAR well, the coffin is by the altar as if GLUED to it. Might hurt if you think that GLUED primitive looks like the MILITARY OFFICER is saluting the FLAG draped ALTAR, with a slight tear coming from the eye",22,-0.9722423553466797,57
23562,revered,128423,I drank the Devil Whiskey and was revered by all. Too bad I had to have my anus glued shut from the damage it did to my digestive system...,184,-0.9992108345031738,29
23562,revered,1093927,"Red Bull, the is so revered in his clan that everyone sticks to him like glue",73,0.9978061318397522,16
23562,revered,385340,"Have you seen people who save their empty alcohol bottles? Some of them take the reverence too far, and glue the revered bottle of whisky to the wall, mounted like a rack of animal horns.",44,-0.9841132760047913,35
23563,inquire,315117,"as a verb this means, this means to ask to enquire to search to look for to look into to investigate. Imagine the police inquiring in an indepth investigation. They are interrogating a suspect. But the suspect has a crafty mouth and is very sly. Heshe also knows when to keep their mouth shutglued at the right moments to avoid selfincrimination. As a final measure, the police torture the suspect by tickling himher with a broom while they inquire.",76,-0.6918190717697144,79
23563,inquire,943594,"You are new in Japan and you inquire about a new job. Lucky for you, there is one. You're now the guy with the broom who sweeps the ero studio after they're done. Eww, what's this gluing the broom to the ground.... Time to inquire about a new job",53,0.9374665021896362,49
23566,guidance,7068,"For guidance on the roadway, glue a GPS unit to your car.",231,0.997666597366333,12
23566,guidance,652175,Good guidance will help you stay glued to the right path,94,0.9977002739906311,11
23566,guidance,213317,I will glue myself to this roadway before I go to an all guy dance guy dance = guidance P,35,0.9970799088478088,20
23567,little,751231,A little penguin with its wings at its side.,103,0.9203921556472778,9
23567,little,238669,"A depressed child, head low and arms hung low, because he's too little to ride the roller coaster.",34,-0.9962886571884155,18
23569,few,396724,Only a few people can make an ugly face like that,111,-0.9947288632392883,11
23569,few,201460,"Few usually refers to three. To emphasize three, we underline the three drops in little.",57,0.9224313497543335,15
23569,few,195223,That playground has a few little ones sliding down the slide.,20,0.6890161037445068,11
23578,esteem,270916,An especially esteemed alien has three antennae on his helmet.,213,-0.9174655079841614,10
23578,esteem,57192,"Remember that scene from Star Wars, where Luke is wearing that helmet that only his mouth could see, and was swinging at that little thing buzzing around the room? That was ObiWan's trick to get Luke to build his selfesteem, or his confidence in the Force.",104,0.8297339677810669,46
23578,esteem,316601,Little selfesteem is the signature of mouthy teenagers wearing hoodies.,90,-0.9034861922264099,10
23601,concerning,29326,in the capital they have been having hearings concerning bioethics and bioengineering they call as their first witness a chihuahua with one human leg,252,0.7998026609420776,24
23601,concerning,647193,"Ahem...CONCERNING your recent science fair project, it was a CAPITAL idea, but the CHIHUAHUA with a HUMAN LEG is freaking out the other contestants!",53,-0.995177149772644,24
23601,concerning,1295648,"Note In the capital, there are hearings concerning bioengineering. Understandably, the piece of evidence that those in attendance found most shocking was the chihuahua with a human leg. Adapted from taijuando's version.",39,-0.6602962017059326,32
23610,shaku,152301,"Slang for blowjob and that's priceless for stories...but also the character looks like the letter R which I think of as standing for RULER inches other meanings include rule, measure, length",168,-0.9830474257469177,31
23610,shaku,710561,"Since this is SLANG for BLOW JOB and since it looks like an R, let's have the primitive be the R in BROW JOB.",58,0.8974797129631042,24
23610,shaku,1309494,Rrated term for blowjob.,29,-0.9957436919212341,4
23611,buttocks,326767,The baseball team stick flags in their buttocks and wave them at the opposing team to put them off.,59,0.5215771794319153,19
23611,buttocks,1275782,I wonder if this story will be flagged for saying i give her buttocks a score of .,57,-0.9968131184577942,18
23611,buttocks,886150,"In the locker room, the BASEBALL PLAYERS snap each other in the buttocks with FLAGS.",10,0.7380638122558594,15
23612,nun,144829,"Red cross nuns sit in a tent under the red cross flag, spooning out food to the hungry.",220,0.9838258624076843,18
23612,nun,102586,A nun sits in protests under an American flag.,62,-0.993970513343811,9
23612,nun,377053,"Nun in protest under the US flag. she has a megaphone and a big spoon. `stop shooting, start feeding`. an anti war protest.",30,0.6457204222679138,23
23613,exhaust,145152,A women is so exhausted by her shakuhachi that she needs to ice her jaw.,253,-0.8034251928329468,15
23613,exhaust,226629,Exhaust here is like car exhaust or using up something such as exhausting your supplies. So picture a SHAKUHACHI flute being played in ICE cold temperatures. You'll see the EXHAUST from your breath as it leaves the SHAKUHACHI flute.,60,-0.9756436944007874,39
23613,exhaust,152302,that's not ice...it's my last drops and I'm exhausted!,55,-0.9829497337341309,9
23614,tail,105636,A dog waves its furry tail like a flag.,227,0.9884998202323914,9
23614,tail,446510,A FLAG of FUR is a TAIL,41,0.9925991296768188,7
23614,tail,608283,"I taught my dog to use the toilet. Great, right? Problem Her tail is too long. It dips in the toilet as she tries to sit and now the fur smells like pee. Plus she splatters everyone with pee water when she wags her tail. Ew! Note I use pee for the flag primitive",14,-0.9910035133361816,54
23615,urine,347197,"Animals use their urine to mark their territory. So for them, their body water works as a flag denoting their country why bother? we all know which story you are going to pick.",205,0.9974018335342407,33
23615,urine,60480,"Someone is pissing on the American flag, but since the urine is clear it looks like water",117,-0.8244521617889404,17
23615,urine,542538,"The flag primitive looks like a big P. And, let's face it, urine is just pee water. So, Urine = P Water. Yes, it's stupid, but I don't think I'm gonna forget it now, haha. I renamed the flag primitive pee, it makes for unforgettable stories",69,-0.9437220096588135,46
23616,bureau,68313,The Federal Bureau of Investigation has email scanners that flag certain phrases.,318,-0.9893640279769897,12
23616,bureau,235173,They do nothing at the bureau other than repeating the stupid catchphrase they have on their flag.,81,-0.9985213875770569,17
23616,bureau,1511465,This is a Tourist Information Bureau. It has lots of national flags signs to indicate which languages are spokenavailable and it stocks many phrasebooks.,20,0.9956899285316467,24
23621,reside,102605,A humongous American flag in Florida marks the place where all the old people reside.,162,-0.9855682253837585,15
23621,reside,241107,"it is an old tradition that people plant a flag on places where decide to reside this tradition still goes on Antarctica, the moon flags all over the place! cf.",118,0.9755304455757141,30
23624,yield,109312,"When yielding, soldiers raise the white flag before exiting from the trenches.",246,0.9950020909309387,12
